Strains	Propidium_p.value	Propidium_Mean	Propidium_est	Propidium_ci	Propidium_p.adj	Suberin_p.value	Suberin_Mean	Suberin_est	Suberin_ci	Suberin_p.adj
L127	0.634909577327882	-0.161513886402365	-0.280707937675163	1.32745917094824	0.715778818884549	0.00948913615543511	-0.470034367182088	0.672174608205969	0.441642626907044	0.0187975268602905
L129	0.0707655980659344	0.539080731617225	0.41430995407014	0.472198357869682	0.143602384367945	0.00228857946598202	0.109760966875461	1.24620188862541	0.525939533711348	0.00614225198611949
L13	0.0800527810248856	0.642873386795707	0.528173496921338	0.629129722721266	0.156464628559507	0.707381477705265	-0.938479745731334	0.0558865695221908	0.159828872675182	0.748780393703283
L130	0.0801128987576322	-0.552664496252488	-0.660913399171019	0.787182548549605	0.156464628559507	0.263026869750089	-0.0535676075971749	0.209350067919323	0.424604045699154	0.307357241056284
L131	0.414378209897501	-0.116050681644944	-0.240821459192029	0.999145789809448	0.542079670809309	0.000664372561261866	0.834571974185573	1.97101289593552	0.776984773887961	0.00234219479224522
L132	0.000681447919229558	-0.673699080075215	-0.776299801216413	0.402113594758086	0.00373003071578284	0.012981195582459	0.553615580717212	1.68674212125556	1.1344447276106	0.0238945900986856
L137	4.74488583715303e-09	-1.08244651482277	-1.18504723596397	0.124134823176736	3.28978751375943e-07	0.00106770964696741	0.285953410069497	1.41907995060785	0.576750935215154	0.00331468069506301
L139	0.0015481654528785	-0.723529548118427	-0.826130269259625	0.300311208056457	0.00748880033020296	8.5689116083456e-06	1.54402280263771	2.67714934317606	2.7570479193079e-16	9.63423575424803e-05
L141	5.53958632015596e-07	-0.988761887945162	-1.09136260908636	0.211033280625215	1.09736567104042e-05	0.0144213536599013	-0.387152158687818	0.745974381850533	0.539628063163655	0.0256379620620468
L145	0.129201712446577	0.735883299253514	0.633282578112316	0.922043171326938	0.232674945358338	0.00391304988855402	0.534448871446978	1.66757541198533	0.844459173661314	0.00884689540020908
L15	6.34077049664718e-08	-1.15593522080891	-1.2751292720817	0.177087961996562	2.0290465589271e-06	0.00863166776164111	-0.261913301648327	0.88029567373973	0.562320219899449	0.0173467332794333
L151	0.141351842788513	-0.231227414705941	-0.333828135847139	0.506674951729931	0.249162570339074	8.5689116083456e-06	1.54402280263771	2.67714934317606	2.7570479193079e-16	9.63423575424803e-05
L154	0.260208314667499	-0.305769370787774	-0.408370091928972	0.935592060199471	0.386595210363141	0.00368587691077775	0.497914076477552	1.6310406170159	0.817664699082867	0.00856606030661197
L155	0.000190371225241044	-0.985898056221587	-1.08849877736279	0.232078965006967	0.00127732951129474	0.000290980353960859	0.433692341094513	1.56681888163286	0.511169032443761	0.00127418765523913
L159	0.826744808390431	0.229633333695661	0.127032612554463	1.69387857838221	0.877691666626997	0.00115577794213277	1.28685708231271	2.41998362285106	0.818416096493913	0.00353532076417081
L16	0.0605801624766574	-0.207138796650721	-0.318546360194645	0.401569325807134	0.127453781942575	7.53421848451056e-06	1.54402280263771	2.71690646099182	0	9.49768148350422e-05
L160	0.496716604836621	-0.0378032141757344	-0.140403935316932	0.709303896104019	0.605965124961977	0.0142709211997598	0.880805944957453	2.0139324854958	1.31873949150741	0.0255892380133623
L161	2.78724295666222e-07	-0.891612850457349	-0.994213571598547	0.175698876388943	6.10259510511308e-06	0.0554523880999952	-0.801303321529399	0.331823219008953	0.317084065326006	0.0792721424384811
L164	0.0275263143440395	0.924608579459566	0.822007858318368	0.848476233960919	0.0689816070308459	0.00270502874964537	1.16996357307408	2.30309011361243	1.03855491697601	0.00690363165553666
L167	0.00105502160910005	-0.746049149221792	-0.84864987036299	0.322250673729207	0.00548611236732026	1.67437290722872e-05	1.22212829556424	2.35525483610259	0.524070668991551	0.000174134782351787
L168	0.0211766294407922	-0.482569965628475	-0.60786541976001	0.434394795755827	0.0572044016062959	0.000317350767225328	1.34808701572343	2.42076468786463	0.503668974792966	0.00137518665797642
L17	0.601109983667526	0.219793911893749	0.108386348349825	0.529033149524634	0.695758246893317	4.6279700852885e-05	1.23861681898589	2.41150047734	0.544336560347236	0.000409624586272344
L170	0.44348439452779	-0.0469151630561705	-0.172210617187705	0.661184197652134	0.562468012571831	0.013448816906768	0.509782516457013	1.58246018859822	1.12964942431986	0.0244512727393808
L171	0.00231887249972315	-0.801457908531003	-0.926753362662538	0.482717547054721	0.0103725909665035	0.139841446126935	-0.526056211231092	0.546621460910111	0.460267095108898	0.179549511076558
L172	0.0124831745576909	-0.634930818810478	-0.760226272942013	0.498944864577207	0.0373597166618662	0.340893644897143	-0.73276474995703	0.339912922184172	0.52774678928439	0.388525359663594
L176	2.74499848947391e-05	-0.979764402863837	-1.10505985699537	0.273315198923143	0.000265562644563057	0.462640087714166	-0.778071501229449	0.294606170911753	0.747622208358799	0.509148879600776
L177	0.0162399429174383	-0.887229536163285	-1.01252499029482	0.785320280430717	0.0462727140661256	0.00409494799063267	0.918318267211878	1.99099593935308	1.06388283360794	0.00906116151118719
L179	1.71656494097615e-05	-0.830029422308023	-0.955324876439558	0.210292963645421	0.000174168540352702	0.0309765938829548	-0.0983502244977867	0.974327447643416	0.184543104623827	0.0482631575105214
L180	0.571894445899519	0.200121452790513	0.0965911725705141	0.485722344875486	0.673960593467988	0.143587148928676	-0.772645628749818	0.16651802437802	0.235245756156706	0.182110530348565
L182	0.0908970393334238	0.846486397851985	0.742956117631985	0.913775346098953	0.175060964642149	0.866562382098256	-0.918632412484111	0.0205312406437268	0.267974640421705	0.881393523112162
L183	0.000137094713444414	-1.06098349443656	-1.1862789485681	0.381636235645249	0.000950523346547937	0.440676354757152	-0.800839822756039	0.271837849385164	0.532781195325123	0.487556818029189
L185	0.233203582924687	0.235514939627437	0.131984659407438	0.261009806950736	0.360641972106579	0.188295353572169	-0.799170089979738	0.139993563148099	0.219631089249216	0.229709287642294
L186	0.66733492134972	0.186681204206195	0.0831509239861963	0.498305722666001	0.748278510192678	0.27369613567412	-0.786974310609038	0.1521893425188	0.314231173355218	0.318928830365361
L187	0.820325132729433	0.070681113119436	-0.0328491671005632	0.431644951804	0.875013474911396	0.387199311756219	-0.868359082569297	0.0708045705585406	0.151426204433121	0.434164187845248
L189	0.00598266534816834	1.39193534526977	1.28840506504977	1.10852437130644	0.0218314805687546	0.945431896734902	-0.927702447046765	0.0114612060810727	0.388297358147177	0.949999200583862
L191	0.0524905538669896	0.488697936246711	0.385167656026712	0.392004145692251	0.111979848249578	0.000142872293203192	0.587285355694605	1.52644900882244	0.39850716921757	0.000825828002036646
L194	0.357201770730564	-0.0249677179164652	-0.128497998136464	0.34193553351846	0.487199792209557	0.0713396459017701	-0.505568829335926	0.433594823791912	0.486409358486023	0.0992551595155063
L196	0.0224793240157632	0.968212681754016	0.864682401534017	0.68219120885921	0.0599448640420352	0.969554190299368	-0.93389384649717	0.00526980663066789	0.311277643045811	0.969554190299368
L198	0.0831892549629328	-0.269102538729677	-0.372632818949676	0.443460834555814	0.161248695071618	1.06264466693702e-07	1.54402280263771	2.48318645576555	2.08420785414135e-16	8.84120362891598e-06
L2	0.165827126412195	-0.300910846240266	-0.41231840978419	0.676129076027574	0.282721658145382	0.00151588673673095	0.679439160924472	1.85232281927858	0.762105531712628	0.00442515001652486
L20	0.00689827483481281	-0.52047391649723	-0.631881480041154	0.600568736865689	0.0241149775737994	0.00906475443416882	1.13582324656629	2.30870690492039	1.29907316903796	0.0181159980204427
L201	0.00053404979753448	-0.912710781402669	-1.0380062355342	0.417436854166399	0.00308562105242144	0.474812563269091	-0.75360560854882	0.319072063592383	0.910245374389374	0.521166296358686
L202	0.00207755020466879	1.23226776558779	1.12873748536779	0.812681727545809	0.00949737236420021	0.00166132322097824	0.173556280616974	1.11271993374481	0.467787117373014	0.00476627903397896
L203	0.000468468995360511	-0.905493070780732	-1.03078852491227	0.370337807421409	0.00282439278362279	0.00445662380817529	0.575029271737964	1.64770694387917	0.836431052707678	0.00975680590765285
L205	8.42180520396443e-05	-0.871178532380059	-0.996473986511594	0.29405649336464	0.000648790919416519	0.00224376101066921	1.54402280263771	2.61670047477891	0	0.0060610687041454
L208	0.00673333199516983	-0.431871632060589	-0.535401912280588	0.289306551865683	0.0237564096697252	4.43587443190218e-09	1.45830089586271	2.39746454899055	0.220355176471923	9.22661881835654e-07
